"replicate","condition","cell_type","n_cells","library_size_total_counts","library_size_pattern_genes","TIMP1","FTH1","MS4A7","FCGR3A","SOD2","S100A11","TYROBP","FCER1G","ACTB","SAT1","FTL","CXCL16","PSAP","CTSS","CST3","SH3BGRL3","S100A10","CD63","GAPDH","S100A6","C15orf48","PFN1","LGALS1","CD74","HLA.DRA","HLA.DRB1","HLA.DPA1","HLA.DPB1","HLA.DQB1","HLA.DQA1","HSP90AB1","HSP90AA1","ACTG1","HLA.DMA","ISG15","ISG20","IFI6","IFIT3","LY6E","IFIT1","MX1","IFIT2","IRF7","TNFSF10","OAS1","PLSCR1","BST2","CXCL10","APOBEC3A","IFITM3","RSAD2","TYMP","VIM","ANXA1","CCR7","HSPA8","EMP3","LTB","RGCC","CREM","TIMP1__cpm","FTH1__cpm","MS4A7__cpm","FCGR3A__cpm","SOD2__cpm","S100A11__cpm","TYROBP__cpm","FCER1G__cpm","ACTB__cpm","SAT1__cpm","FTL__cpm","CXCL16__cpm","PSAP__cpm","CTSS__cpm","CST3__cpm","SH3BGRL3__cpm","S100A10__cpm","CD63__cpm","GAPDH__cpm","S100A6__cpm","C15orf48__cpm","PFN1__cpm","LGALS1__cpm","CD74__cpm","HLA-DRA__cpm","HLA-DRB1__cpm","HLA-DPA1__cpm","HLA-DPB1__cpm","HLA-DQB1__cpm","HLA-DQA1__cpm","HSP90AB1__cpm","HSP90AA1__cpm","ACTG1__cpm","HLA-DMA__cpm","ISG15__cpm","ISG20__cpm","IFI6__cpm","IFIT3__cpm","LY6E__cpm","IFIT1__cpm","MX1__cpm","IFIT2__cpm","IRF7__cpm","TNFSF10__cpm","OAS1__cpm","PLSCR1__cpm","BST2__cpm","CXCL10__cpm","APOBEC3A__cpm","IFITM3__cpm","RSAD2__cpm","TYMP__cpm","VIM__cpm","ANXA1__cpm","CCR7__cpm","HSPA8__cpm","EMP3__cpm","LTB__cpm","RGCC__cpm","CREM__cpm"
"patient_1016","ctrl","Dendritic cells",27,32919,21784,1089,4829,18,9,83,206,172,151,1294,122,2639,58,122,40,230,301,343,208,353,168,277,489,302,1456,2106,981,776,874,203,186,73,72,162,123,69,31,18,5,20,1,8,0,23,1,4,23,45,1,6,16,4,105,250,220,117,69,208,2,6,17,33081.1993073909,146693.398948935,546.796682766791,273.398341383396,2521.34025942465,6257.78425833105,5224.94607977156,4587.01661654364,39308.6059722349,3706.06640541936,80166.469212309,1761.90042224855,3706.06640541936,1215.10373948176,6986.84650202011,9143.65563960023,10419.5145660561,6318.53944530514,10723.2905009265,5103.43570582338,8414.59339591118,14854.6432151645,9174.03323308728,44229.776117136,NA,NA,NA,NA,NA,NA,2217.56432455421,2187.18673106717,4921.17014490112,NA,2096.05395060603,941.705398098363,546.796682766791,151.88796743522,607.551869740879,30.377593487044,243.020747896352,0,698.684650202011,30.377593487044,121.510373948176,698.684650202011,1366.99170691698,30.377593487044,182.265560922264,486.041495792703,121.510373948176,3189.64731613962,7594.39837176099,6683.07056714967,3554.17843798414,2096.05395060603,6318.53944530514,60.7551869740879,182.265560922264,516.419089279747
"patient_1016","ctrl","FCGR3A+ Monocytes",81,82304,59239,3926,31378,433,749,983,854,676,835,2114,730,5762,316,355,331,263,417,255,171,395,376,236,728,222,634,830,456,371,292,26,20,96,155,249,46,250,131,58,66,142,29,49,54,87,277,121,108,140,328,100,210,17,288,182,252,21,193,395,18,17,26,47701.2052877138,381245.139968896,5260.98367029549,9100.40824261275,11943.5264385692,10376.166407465,8213.45256609642,10145.3149300156,25685.2643856921,8869.5567651633,70008.7480559876,3839.42457231726,4313.27760497667,4021.67573872473,3195.47045101089,5066.58242612753,3098.26982892691,2077.6632970451,4799.28071539658,4568.42923794712,2867.41835147745,8845.2566096423,2697.31726283048,7703.14930015552,NA,NA,NA,NA,NA,NA,1166.40746500778,1883.26205287714,3025.36936236392,NA,3037.51944012442,1591.66018662519,704.704510108865,801.905132192846,1725.31104199067,352.352255054432,595.353810264386,656.104199066874,1057.0567651633,3365.57153965785,1470.15940902022,1312.20839813375,1701.01088646967,3985.22550544324,1215.00777604977,2551.51632970451,206.55132192846,3499.22239502333,2211.31415241058,3061.81959564541,255.151632970451,2344.96500777605,4799.28071539658,218.701399688958,206.55132192846,315.902021772939
"patient_1016","ctrl","NK cells",90,11534,3625,23,1450,0,20,4,34,68,65,164,15,239,2,16,10,2,115,20,86,120,41,6,134,26,84,21,16,35,54,3,4,19,42,54,3,28,53,13,2,34,2,11,10,16,7,6,5,32,0,0,13,3,4,79,109,11,55,55,0,53,29,1994.10438702965,125715.276573608,0,1734.00381480839,346.800762961679,2947.80648517427,5895.61297034853,5635.51239812728,14218.8312814288,1300.50286110629,20721.3455869603,173.400381480839,1387.20305184671,867.001907404196,173.400381480839,9970.52193514826,1734.00381480839,7456.21640367609,10404.0228888504,3554.7078203572,520.201144442518,11617.8255592162,2254.20495925091,7282.81602219525,NA,NA,NA,NA,NA,NA,1647.30362406797,3641.40801109762,4681.81029998266,NA,2427.60534073175,4595.11010924224,1127.10247962546,173.400381480839,2947.80648517427,173.400381480839,953.702098144616,867.001907404196,1387.20305184671,606.901335182937,520.201144442518,433.500953702098,2774.40610369343,0,0,1127.10247962546,260.100572221259,346.800762961679,6849.31506849315,9450.32079070574,953.702098144616,4768.51049072308,4768.51049072308,0,4595.11010924224,2514.30553147217
"patient_1016","stim","B cells",123,26909,15266,10,2094,3,0,23,30,1,2,416,237,410,1,36,69,1,79,10,48,74,32,9,166,17,1552,784,527,325,394,103,118,192,139,127,35,1155,1310,427,436,322,284,336,246,207,194,160,204,166,369,13,61,69,82,95,22,497,140,99,139,3,166,371.622877104315,77817.8304656435,111.486863131294,0,854.732617339923,1114.86863131294,37.1622877104315,74.3245754208629,15459.5116875395,8807.46218737226,15236.5379612769,37.1622877104315,1337.84235757553,2564.19785201977,37.1622877104315,2935.82072912409,371.622877104315,1783.78981010071,2750.00929057193,1189.19320673381,334.460589393883,6168.93975993162,631.758891077335,57675.8705265896,NA,NA,NA,NA,NA,NA,7135.15924040284,5165.55799174997,4719.61053922479,NA,42922.4423055483,48682.5969006652,15868.2968523542,16202.7574417481,11966.2566427589,10554.0897097625,12486.528670705,9141.92277676614,7692.59355605931,7209.4838158237,5945.96603366903,7581.10669292802,6168.93975993162,13712.8841651492,483.109740235609,2266.89955033632,2564.19785201977,3047.30759225538,3530.41733249099,817.570329629492,18469.6569920844,5202.7202794604,3679.06648333271,5165.55799174997,111.486863131294,6168.93975993162
"patient_1016","stim","CD14+ Monocytes",355,404081,267596,9484,56557,481,286,4098,3243,3665,2828,2347,5558,43281,220,1116,1012,1567,1756,2375,2272,1670,1339,4588,1375,2067,2399,3999,1887,1161,1309,190,20,561,1224,363,216,30471,5322,2361,3014,2762,2985,1335,2665,1186,3672,1215,1196,1196,17748,7578,4576,2793,2299,1571,2162,45,536,2199,27,26,142,23470.5417973129,139964.51206565,1190.35539904128,707.778885916438,10141.5310296698,8025.61862596856,9069.9636953977,6998.59681598491,5808.24141694363,13754.6679997327,107109.713151571,544.445296858798,2761.82250588372,2504.44836555047,3877.93536444426,4345.66336947295,5877.53445472566,5622.63506574177,4132.83475342815,3313.69205679059,11354.1591908553,3402.78310536749,5115.31103912334,5936.92848711026,NA,NA,NA,NA,NA,NA,1388.33550698994,3029.0956516144,898.334739817017,NA,75408.1483662929,13170.6266812842,5842.88793583465,7458.90056696553,6835.26322692727,7387.13277783415,3303.79305139316,6595.21234603953,2935.05510033879,9087.28695484321,3006.82288947018,2959.80261383238,2959.80261383238,43921.8869484089,18753.6657254362,11324.462174663,6911.98051875738,5689.45335217444,3887.83436984169,5350.41241731237,111.363810721118,1326.46672325598,5441.97821723862,66.8182864326707,64.3435350833125,351.414691608861
"patient_1016","stim","CD4 T cells",461,73945,36604,96,12585,2,6,145,271,20,9,810,1298,922,7,68,100,19,500,225,51,433,205,23,546,53,225,59,65,66,85,9,1,339,322,290,4,3268,1894,1164,934,744,761,755,500,360,314,402,264,267,114,22,92,442,114,333,1257,708,584,351,332,234,535,1298.2622219217,170194.063155048,27.0471296233687,81.1413888701062,1960.91689769423,3664.88606396646,270.471296233687,121.712083305159,10954.0874974643,17553.5871255663,12468.726756373,94.6649536817905,919.602407194536,1352.35648116844,256.947731422003,6761.78240584218,3042.80208262898,689.701805395902,5855.70356345933,2772.33078639529,311.04199066874,7383.86638717966,716.748935019271,3042.80208262898,NA,NA,NA,NA,NA,NA,4584.488471161,4354.58786936236,3921.83379538846,NA,44195.0098045845,25613.6317533302,15741.4294408006,12631.0095341132,10061.5322198932,10291.4328216918,10210.2914328217,6761.78240584218,4868.48333220637,4246.39935086889,5436.47305429711,3570.22111028467,3610.79180471972,1541.68638853202,297.518425857056,1244.16796267496,5977.41564676449,1541.68638853202,4503.34708229089,16999.1209682872,9574.68388667253,7897.76185002367,4746.77124890121,4489.82351747921,3164.51416593414,7235.10717425113
"patient_1016","stim","CD8 T cells",489,75459,31565,74,4821,9,50,40,274,24,18,897,603,1125,5,62,133,16,852,263,139,762,315,16,571,156,402,142,214,248,245,9,5,113,288,308,15,3297,2782,1519,1176,998,924,878,442,375,281,514,331,440,93,36,37,367,188,278,2146,38,432,214,15,333,217,980.664996885726,63888.9993241363,119.270067188805,662.611484382247,530.089187505798,3631.11093441472,318.053512503479,238.540134377609,11887.2500298175,7991.0945016499,14908.7583986006,66.2611484382247,821.638240633987,1762.54654845678,212.035675002319,11290.8996938735,3485.33640785062,1842.05992658265,10098.1990219854,4174.45235160816,212.035675002319,7567.02315164526,2067.34783127261,5327.39633443327,NA,NA,NA,NA,NA,NA,1497.50195470388,3816.64215004174,4081.68674379464,NA,43692.6012801654,36867.7029910282,20130.1368955327,15584.6221126705,13225.7252282697,12245.0602313839,11635.4576657523,5857.48552193907,4969.58613286685,3723.87654222823,6811.6460594495,4386.48802661048,5830.98106256378,1232.45736095098,477.080268755218,490.332498442863,4863.5682953657,2491.41918127725,3684.11985316529,28439.2849096861,503.584728130508,5724.96322506262,2835.97715315602,198.783445314674,4412.99248598577,2875.73384221895
"patient_1016","stim","Dendritic cells",20,33221,20762,461,2574,29,3,106,273,173,117,476,267,1441,14,80,80,297,166,256,133,184,127,295,229,234,1224,1094,567,352,495,116,74,75,210,95,65,2147,508,216,318,254,266,207,154,181,285,136,126,148,1613,239,273,243,100,190,230,226,110,174,17,2,17,13876.764697029,77481.1113452334,872.941813912886,90.3043255771951,3190.7528370609,8217.69362752476,5207.54944161825,3521.86869751061,14328.286324915,8037.08497637037,43376.1777189127,421.420186026911,2408.1153487252,2408.1153487252,8940.12823214232,4996.8393486048,7705.96911592065,4003.49176725565,5538.66530206797,3822.88311610126,8879.92534842419,6893.2301857259,7043.73739502122,36844.1648354956,NA,NA,NA,NA,NA,NA,2257.60813942988,6321.30279040366,2859.63697661118,NA,64627.7956714127,15291.532464405,6501.91144155805,9572.25851118268,7645.76623220252,8006.9835345113,6230.99846482647,4635.62204629602,5448.36097649077,8578.91092983354,4093.79609283285,3792.7816742422,4455.01339514163,48553.6257186719,7194.24460431655,8217.69362752476,7314.65037175281,3010.1441859065,5719.27395322236,6923.33162758496,6802.9258601487,3311.15860449716,5237.65088347732,511.724511604106,60.2028837181301,511.724511604106
"patient_1016","stim","FCGR3A+ Monocytes",89,106550,71403,2801,18472,845,904,997,1250,1210,912,1063,1461,5159,313,436,437,495,313,259,204,301,332,775,448,193,810,794,529,563,390,35,14,181,308,176,21,6652,1555,642,1014,958,1414,487,725,488,1857,432,400,369,5349,1458,1549,416,534,194,681,17,305,426,24,4,52,26288.1276396058,173364.617550446,7930.54903801032,8484.27968090099,9357.10933833881,11731.581417175,11356.1708118254,8559.36180197091,9976.53683716565,13711.8723603942,48418.5828249648,2937.58798686063,4091.97559831065,4101.36086344439,4645.70624120131,2937.58798686063,2430.78366963867,1914.59408728297,2824.96480525575,3115.90802440169,7273.58047864852,4204.59877991553,1811.35617081183,7602.06475832942,NA,NA,NA,NA,NA,NA,1698.73298920695,2890.66166119193,1651.80666353824,NA,62430.7836696387,14594.0872829657,6025.3402158611,9516.65884561239,8991.08399812295,13270.7648991084,4570.62412013139,6804.31722196152,4580.00938526513,17428.4373533552,4054.43453777569,3754.10605349601,3463.16283435007,50201.7832003754,13683.716564993,14537.7756921633,3904.27029563585,5011.73158141718,1820.74143594557,6391.36555607696,159.54950727358,2862.50586579071,3998.12294697325,225.246363209761,37.5410605349601,488.033786954481
"patient_1016","stim","NK cells",98,19002,7698,16,1496,0,26,12,46,100,80,144,115,258,1,16,35,4,89,27,59,87,35,5,116,25,106,37,22,30,15,2,1,22,81,77,0,843,656,406,264,305,199,209,84,125,113,112,123,151,28,9,146,45,55,55,325,13,95,47,6,19,80,842.016629828439,78728.5548889591,0,1368.27702347121,631.512472371329,2420.79781075676,5262.60393642774,4210.0831491422,7578.14966845595,6051.99452689191,13577.5181559836,52.6260393642774,842.016629828439,1841.91137774971,210.50415745711,4683.71750342069,1420.90306283549,3104.93632249237,4578.46542469214,1841.91137774971,263.130196821387,6104.62056625618,1315.65098410694,5578.36017261341,NA,NA,NA,NA,NA,NA,1157.7728660141,4262.70918850647,4052.20503104936,NA,44363.7511840859,34522.681822966,21366.1719818966,13893.2743921692,16050.9420061046,10472.5818334912,10998.842227134,4420.58730659931,6578.25492053468,5946.74244816335,5894.11640879907,6473.00284180613,7946.53194400589,1473.52910219977,473.634354278497,7683.40174718451,2368.17177139248,2894.43216503526,2894.43216503526,17103.4627933902,684.138511735607,4999.47373960636,2473.42385012104,315.756236185665,999.894747921271,4210.0831491422
"patient_1039","ctrl","B cells",26,4951,2424,2,736,2,0,6,11,0,0,124,10,174,2,5,12,0,25,7,12,36,16,1,69,6,340,204,63,29,47,32,39,33,19,39,11,12,29,2,1,4,2,0,0,3,1,2,6,14,0,0,0,0,10,50,0,79,40,25,15,4,13,403.958796202787,148656.837002626,403.958796202787,0,1211.87638860836,2221.77337911533,0,0,25045.4453645728,2019.79398101394,35144.4152696425,403.958796202787,1009.89699050697,2423.75277721672,0,5049.48495253484,1413.85578670976,2423.75277721672,7271.25833165017,3231.6703696223,201.979398101394,13936.5784689962,1211.87638860836,68672.9953544738,NA,NA,NA,NA,NA,NA,6665.32013734599,3837.60856392648,7877.19652595435,NA,2423.75277721672,5857.40254494042,403.958796202787,201.979398101394,807.917592405575,403.958796202787,0,0,605.938194304181,201.979398101394,403.958796202787,1211.87638860836,2827.71157341951,0,0,0,0,2019.79398101394,10098.9699050697,0,15956.3724500101,8079.17592405575,5049.48495253484,3029.6909715209,807.917592405575,2625.73217531812
"patient_1039","ctrl","CD14+ Monocytes",126,154765,111770,6282,51275,91,107,1163,1326,1137,1246,2905,990,24179,163,687,128,469,1153,1196,1155,1187,877,2205,1577,1083,679,1470,564,203,303,57,18,85,192,540,67,183,113,99,18,78,14,16,10,66,8,29,106,90,19,86,91,16,582,1387,591,14,129,1102,14,128,22,40590.5728039285,331308.758440216,587.988240235195,691.370787968856,7514.61893839046,8567.82864342713,7346.62229832326,8050.91590475883,18770.3938228928,6396.79514102026,156230.413853261,1053.20970503667,4438.98814331406,827.060381869286,3030.40093044293,7450.00484605693,7727.84544309114,7462.92766452363,7669.69275999095,5666.65589765128,14247.4073595451,10189.6423609989,6997.70619972216,4387.29686944723,NA,NA,NA,NA,NA,NA,549.219784835073,1240.59057280393,3489.16098601105,NA,1182.43788970374,730.139243368979,639.679514102026,116.305366200368,503.989920201596,90.4597292669531,103.382547733661,64.6140923335379,426.45300940135,51.6912738668304,187.38086776726,684.909378735502,581.526831001842,122.766775433722,555.681194068426,587.988240235195,103.382547733661,3760.54017381191,8961.97460666171,3818.69285691209,90.4597292669531,833.521791102639,7120.47297515588,90.4597292669531,827.060381869286,142.151003133783
"patient_1039","ctrl","CD4 T cells",201,29708,14544,79,7560,1,2,25,221,5,12,726,128,725,3,38,15,3,387,138,38,398,166,2,406,33,94,17,12,9,34,8,2,156,138,171,5,118,143,19,12,34,8,20,8,16,11,17,18,28,0,0,1,2,12,405,497,292,242,199,289,214,182,2659.21637269422,254476.908576814,33.6609667429649,67.3219334859297,841.524168574121,7439.07365019523,168.304833714824,403.931600915578,24437.8618553925,4308.6037430995,24404.2008886495,100.982900228895,1279.11673623266,504.914501144473,100.982900228895,13026.7941295274,4645.21341052915,1279.11673623266,13397.0647637,5587.72047933217,67.3219334859297,13666.3524976437,1110.81190251784,3164.1308738387,NA,NA,NA,NA,NA,NA,5251.11081190252,4645.21341052915,5756.02531304699,NA,3971.99407566985,4813.51824424398,639.558368116332,403.931600915578,1144.47286926081,269.287733943719,673.219334859297,269.287733943719,538.575467887438,370.270634172613,572.236434630403,605.897401373368,942.507068803016,0,0,33.6609667429649,67.3219334859297,403.931600915578,13632.6915309008,16729.5004712535,9829.00228894574,8145.9539517975,6698.53238185001,9728.01938871684,7203.44688299448,6126.2959472196
"patient_1039","ctrl","Megakaryocytes",53,122477,406,3,167,0,0,5,0,0,3,6,1,170,0,2,0,1,2,0,2,2,0,1,0,3,3,3,0,0,1,0,0,3,1,2,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,1,9,0,24.4943948659748,1363.52131420593,0,0,40.8239914432914,0,0,24.4943948659748,48.9887897319497,8.16479828865828,1388.01570907191,0,16.3295965773166,0,8.16479828865828,16.3295965773166,0,16.3295965773166,16.3295965773166,0,8.16479828865828,0,24.4943948659748,24.4943948659748,NA,NA,NA,NA,NA,NA,24.4943948659748,8.16479828865828,16.3295965773166,NA,48.9887897319497,8.16479828865828,8.16479828865828,0,0,0,0,0,0,0,0,0,8.16479828865828,0,0,0,0,0,0,8.16479828865828,8.16479828865828,24.4943948659748,8.16479828865828,8.16479828865828,73.4831845979245,0
"patient_1039","ctrl","NK cells",21,3909,1303,8,613,0,2,1,12,19,16,63,3,36,0,5,2,2,40,11,35,69,10,5,42,9,9,2,2,4,7,0,0,9,16,26,1,12,13,6,3,15,2,4,0,9,3,4,6,12,0,0,6,0,2,40,15,2,18,20,0,15,17,2046.5592223075,156817.600409312,0,511.639805576874,255.819902788437,3069.83883346124,4860.5781529803,4093.11844461499,16116.6538756715,767.459708365311,9209.51650038373,0,1279.09951394218,511.639805576874,511.639805576874,10232.7961115375,2814.01893067281,8953.69659759529,17651.5732924021,2558.19902788437,1279.09951394218,10744.4359171144,2302.37912509593,2302.37912509593,NA,NA,NA,NA,NA,NA,2302.37912509593,4093.11844461499,6651.31747249936,NA,3069.83883346124,3325.65873624968,1534.91941673062,767.459708365311,3837.29854182655,511.639805576874,1023.27961115375,0,2302.37912509593,767.459708365311,1023.27961115375,1534.91941673062,3069.83883346124,0,0,1534.91941673062,0,511.639805576874,10232.7961115375,3837.29854182655,511.639805576874,4604.75825019187,5116.39805576874,0,3837.29854182655,4348.93834740343
"patient_1039","stim","B cells",41,16950,5962,7,619,0,0,11,27,0,6,240,136,182,0,11,17,5,38,8,20,55,33,1,85,27,411,287,106,109,88,33,37,85,61,67,11,602,520,208,164,135,114,116,84,92,81,53,63,67,302,4,23,38,45,59,10,135,77,54,18,5,70,412.979351032448,36519.1740412979,0,0,648.967551622419,1592.9203539823,0,353.982300884956,14159.2920353982,8023.598820059,10737.4631268437,0,648.967551622419,1002.94985250737,294.985250737463,2241.88790560472,471.976401179941,1179.94100294985,3244.83775811209,1946.90265486726,58.9970501474926,5014.74926253687,1592.9203539823,24247.7876106195,NA,NA,NA,NA,NA,NA,5014.74926253687,3598.82005899705,3952.80235988201,NA,35516.2241887906,30678.4660766962,12271.3864306785,9675.51622418879,7964.6017699115,6725.66371681416,6843.65781710915,4955.75221238938,5427.72861356932,4778.7610619469,3126.84365781711,3716.81415929204,3952.80235988201,17817.1091445428,235.988200589971,1356.93215339233,2241.88790560472,2654.86725663717,3480.82595870207,589.970501474926,7964.6017699115,4542.77286135693,3185.8407079646,1061.94690265487,294.985250737463,4129.79351032448
"patient_1039","stim","CD14+ Monocytes",164,278099,181679,4260,45495,203,106,3861,2031,1816,1754,1657,4375,33783,191,659,450,1112,896,1226,1411,718,555,3897,960,1174,1357,2010,1149,531,459,113,46,285,639,326,86,18953,3490,1280,1759,1547,1591,702,1314,700,1863,646,766,599,11286,4643,2385,1853,1982,1249,1321,36,316,1617,20,27,143,15318.2859341458,163592.821261493,729.9558790215,381.159227469354,13883.5450684828,7303.15463198357,6530.04865173913,6307.10646208724,5958.3098105351,15731.8077375323,121478.322467898,686.805777798554,2369.65972549344,1618.12879586047,3998.57604665964,3221.87422464662,4408.50200827763,5073.73273546471,2581.81438983959,1995.69218156124,14012.9953721516,3452.00809783566,4221.51823631153,4879.55727996145,NA,NA,NA,NA,NA,NA,1024.81490404496,2297.74289012186,1172.24441655669,NA,68151.9890398743,12549.4877723401,4602.67746378088,6325.08567093014,5562.76721599143,5720.9842538089,2524.28092154233,4724.93608391256,2517.08923800517,6699.05321486233,2322.91378250191,2754.41479473137,2153.90921937871,40582.6702001805,16695.4933315114,8576.08261806047,6663.09479717654,7126.95838532321,4491.20636895494,4750.10697629261,129.450303668837,1136.28599887091,5814.47613979194,71.9168353715763,97.087727751628,514.205372906771
"patient_1039","stim","CD4 T cells",302,53913,27236,83,7295,2,0,95,298,8,13,870,856,692,6,28,93,10,476,186,51,333,169,16,494,41,174,25,23,22,25,2,3,284,306,232,3,2924,1517,929,796,618,667,583,363,276,254,348,256,238,256,21,85,331,99,393,860,553,440,319,427,140,329,1539.51737057852,135310.592992414,37.0968041103259,0,1762.09819524048,5527.42381243856,148.387216441304,241.129226717118,16137.1097879918,15877.4321592195,12835.4942221728,111.290412330978,519.355257544563,1725.00139113015,185.484020551629,8829.03937825756,3450.00278226031,945.96850481331,6176.61788436926,3134.67994732254,296.774432882607,9162.9106152505,760.484484261681,3227.42195759835,NA,NA,NA,NA,NA,NA,5267.74618366628,5675.81102887986,4303.2292767978,NA,54235.5276092965,28137.9259176822,17231.4655092464,14764.5280359097,11462.9124700907,12371.7841707937,10813.71839816,6733.06994602415,5119.35896722497,4711.29412201139,6454.84391519671,4748.39092612171,4414.51968912878,4748.39092612171,389.516443158422,1576.61417468885,6139.52108025894,1836.29180346113,7289.52200767904,15951.6257674401,10257.2663365051,8161.2969042717,5916.94025559698,7920.16767755458,2596.77628772281,6102.42427614861
"patient_1039","stim","FCGR3A+ Monocytes",25,44490,28867,790,7886,258,281,570,492,474,408,317,591,2746,116,160,139,250,117,85,124,108,76,578,144,79,316,287,156,171,126,10,13,65,121,45,9,2761,715,207,405,292,446,160,183,189,499,171,164,131,2096,648,456,178,280,116,279,8,129,215,2,6,23,17756.7992807372,177253.315351764,5799.05596763318,6316.02607327489,12811.8678354686,11058.6648685098,10654.0795684423,9170.60013486177,7125.19667340976,13283.8840188806,61721.7352213981,2607.32748932344,3596.31377837716,3124.29759496516,5619.24027871432,2629.8044504383,1910.54169476287,2787.1431782423,2427.51180040459,1708.24904472915,12991.6835243875,3236.68240053945,1775.67992807372,7102.7197122949,NA,NA,NA,NA,NA,NA,1461.00247246572,2719.71229489773,1011.46325016858,NA,62058.8896381209,16071.0271971229,4652.73095077545,9103.1692515172,6563.27264553832,10024.7246572263,3596.31377837716,4113.28388401888,4248.14565070802,11216.0035963138,3843.56035064059,3686.22162283659,2944.4819060463,47111.7104967408,14565.0708024275,10249.4942683749,4000.89907844459,6293.54911216004,2607.32748932344,6271.07215104518,179.815688918858,2899.52798381659,4832.54663969431,44.9539222297145,134.861766689144,516.970105641717
"patient_1039","stim","Megakaryocytes",58,143655,639,2,271,1,0,6,0,1,1,11,10,165,1,3,0,1,2,0,2,2,1,4,2,0,7,4,1,1,1,0,0,1,4,0,0,30,9,3,4,1,8,5,3,3,4,2,3,0,13,3,3,5,2,1,6,3,0,0,0,23,0,13.9222442657756,1886.4640980126,6.96112213288782,0,41.7667327973269,0,6.96112213288782,6.96112213288782,76.572343461766,69.6112213288782,1148.58515192649,6.96112213288782,20.8833663986635,0,6.96112213288782,13.9222442657756,0,13.9222442657756,13.9222442657756,6.96112213288782,27.8444885315513,13.9222442657756,0,48.7278549302148,NA,NA,NA,NA,NA,NA,6.96112213288782,27.8444885315513,0,NA,208.833663986635,62.6500991959904,20.8833663986635,27.8444885315513,6.96112213288782,55.6889770631026,34.8056106644391,20.8833663986635,20.8833663986635,27.8444885315513,13.9222442657756,20.8833663986635,0,90.4945877275417,20.8833663986635,20.8833663986635,34.8056106644391,13.9222442657756,6.96112213288782,41.7667327973269,20.8833663986635,0,0,0,160.10580905642,0
"patient_1039","stim","NK cells",22,5166,2321,2,668,0,5,2,16,14,21,37,31,56,1,1,14,0,19,9,21,41,8,6,28,6,22,4,6,5,4,3,1,4,18,25,1,294,181,112,64,78,60,48,26,33,28,24,51,22,6,1,26,16,16,20,56,0,22,7,1,3,27,387.146728610143,129307.007355788,0,967.866821525358,387.146728610143,3097.17382888115,2710.027100271,4065.0406504065,7162.21447928765,6000.77429345722,10840.108401084,193.573364305072,193.573364305072,2710.027100271,0,3677.89392179636,1742.16027874564,4065.0406504065,7936.50793650794,1548.58691444057,1161.44018583043,5420.05420054201,1161.44018583043,4258.61401471158,NA,NA,NA,NA,NA,NA,774.293457220287,3484.32055749129,4839.33410762679,NA,56910.5691056911,35036.778939218,21680.216802168,12388.6953155246,15098.7224157956,11614.4018583043,9291.52148664344,5032.90747193186,6387.92102206736,5420.05420054201,4645.76074332172,9872.24157955865,4258.61401471158,1161.44018583043,193.573364305072,5032.90747193186,3097.17382888115,3097.17382888115,3871.46728610143,10840.108401084,0,4258.61401471158,1355.0135501355,193.573364305072,580.720092915215,5226.48083623693
"patient_107","ctrl","B cells",44,8336,3728,3,966,0,0,1,10,0,1,202,23,212,3,16,10,0,58,15,12,40,16,2,117,22,526,411,164,88,94,65,57,65,31,69,17,6,42,0,0,8,0,0,0,5,2,0,4,10,4,0,0,0,16,67,2,93,41,56,24,7,25,359.884836852207,115882.917466411,0,0,119.961612284069,1199.61612284069,0,119.961612284069,24232.245681382,2759.11708253359,25431.8618042227,359.884836852207,1919.38579654511,1199.61612284069,0,6957.77351247601,1799.42418426104,1439.53934740883,4798.46449136276,1919.38579654511,239.923224568138,14035.5086372361,2639.15547024952,63099.8080614203,NA,NA,NA,NA,NA,NA,7797.50479846449,3718.80998080614,8277.35124760077,NA,719.769673704415,5038.3877159309,0,0,959.692898272553,0,0,0,599.808061420345,239.923224568138,0,479.846449136276,1199.61612284069,479.846449136276,0,0,0,1919.38579654511,8037.42802303263,239.923224568138,11156.4299424184,4918.42610364683,6717.85028790787,2879.07869481766,839.731285988484,2999.04030710173
"patient_107","ctrl","CD14+ Monocytes",210,247325,168285,9090,74785,141,142,3197,2373,1848,1798,5934,1305,35108,144,986,214,428,2081,1919,1992,2121,1557,2700,2691,1438,1064,2835,1118,366,347,121,81,126,341,945,112,52,78,18,4,8,0,14,0,88,1,14,152,122,42,55,14,6,949,1930,1050,11,295,1643,23,198,70,36753.2598807237,302375.416961488,570.100070757101,574.143333670272,12926.3115334075,9594.66289295462,7471.94986353988,7269.78671788133,23992.7221267563,5276.45810168806,141950.874355605,582.229859496614,3986.65723238654,865.258263418579,1730.51652683716,8414.0301223087,7759.02153037501,8054.17972303649,8575.76063883554,6295.36035580714,10916.8098655615,10880.420499343,5814.2120691398,4302.03173961387,NA,NA,NA,NA,NA,NA,509.451127059537,1378.75265339129,3820.88345294653,NA,210.249671484888,315.374507227332,72.7787324370767,16.1730516526837,32.3461033053674,0,56.605680784393,0,355.807136359042,4.04326291317093,56.605680784393,614.575962801981,493.278075406853,169.817042353179,222.379460224401,56.605680784393,24.2595774790256,3837.05650459921,7803.49742241989,4245.42605882948,44.4758920448802,1192.76255938542,6643.08096633984,92.9950470029314,800.566056807844,283.028403921965
